SamplingNumber, 1769, SamplingFrequency(m), 4, CarID, P, MeasurementDate, 15-Apr-2022 13:05:01
Image_Name , latitude, longitude, horizontalAccuracy, GPStimeStamp
P00307, 34.37723516079485, 108.88795464856607, 4.746366729726441, 2022/04/15 13:07:07
P00308, 34.37722362600343, 108.887912310636, 4.746366729726441, 2022/04/15 13:07:07
P00309, 34.377212091212, 108.88786997270593, 4.746366729726441, 2022/04/15 13:07:07
P00310, 34.377200464529196, 108.88782781361046, 4.746366729726441, 2022/04/15 13:07:08
P00311, 34.37718872757674, 108.88778586911651, 4.746366729726441, 2022/04/15 13:07:08
P00312, 34.37717699062427, 108.88774392462257, 4.746366729726441, 2022/04/15 13:07:08
P00313, 34.3771653402918, 108.88770189692363, 4.746366729726441, 2022/04/15 13:07:09
P00314, 34.37715372244183, 108.88765983802281, 4.746366729726441, 2022/04/15 13:07:09
P00315, 34.37714210459186, 108.887617779122, 4.746366729726441, 2022/04/15 13:07:10
P00316, 34.37712988839884, 108.88757524655634, 4.746366729726441, 2022/04/15 13:07:10
P00317, 34.37711767220582, 108.8875327139907, 4.746366729726441, 2022/04/15 13:07:10
P00318, 34.37710551100924, 108.88749026277708, 4.746366729726441, 2022/04/15 13:07:11
P00319, 34.37709349646981, 108.88744802850219, 4.746366729726441, 2022/04/15 13:07:11
P00320, 34.37708148193039, 108.88740579422732, 4.746366729726441, 2022/04/15 13:07:11
P00321, 34.377069736146304, 108.88736351875501, 4.746366729726441, 2022/04/15 13:07:12
P00322, 34.377058214325, 108.88732120895152, 4.746366729726441, 2022/04/15 13:07:12
P00323, 34.37704669250368, 108.88727889914801, 4.746366729726441, 2022/04/15 13:07:12
P00324, 34.37703514264026, 108.88723670756328, 4.746366729726441, 2022/04/15 13:07:13
P00325, 34.37702358654525, 108.88719454224938, 4.746366729726441, 2022/04/15 13:07:13
P00326, 34.377011959894816, 108.88715233852761, 4.746366729726441, 2022/04/15 13:07:14
P00327, 34.37699962769008, 108.88710975072739, 4.746366729726441, 2022/04/15 13:07:14
P00328, 34.37698729548534, 108.88706716292718, 4.746366729726441, 2022/04/15 13:07:14
P00329, 34.37697506234659, 108.8870242697052, 4.746366729726441, 2022/04/15 13:07:15
P00330, 34.37696409891632, 108.88698478996876, 4.746366729726441, 2022/04/15 13:07:15
P00331, 34.37695313548604, 108.88694531023233, 4.746366729726441, 2022/04/15 13:07:15
P00332, 34.37694140236374, 108.88690218586758, 4.746366729726441, 2022/04/15 13:07:16
P00333, 34.37693006122263, 108.88685942551724, 4.746366729726441, 2022/04/15 13:07:16
P00334, 34.37691872008152, 108.88681666516689, 4.746366729726441, 2022/04/15 13:07:16
P00335, 34.37690744476164, 108.88677496264407, 4.746366729726441, 2022/04/15 13:07:17
P00336, 34.376896194124726, 108.88673365680658, 4.746366729726441, 2022/04/15 13:07:17
P00337, 34.376884943487816, 108.88669235096908, 4.746366729726441, 2022/04/15 13:07:18
P00338, 34.37687397670658, 108.88665180793305, 4.746366729726441, 2022/04/15 13:07:18
P00339, 34.376863009925344, 108.886611264897, 4.746366729726441, 2022/04/15 13:07:18
P00340, 34.376852060507694, 108.88657076329335, 4.746366729726441, 2022/04/15 13:07:19
P00341, 34.37684115739296, 108.88653037217611, 4.746366729726441, 2022/04/15 13:07:19
P00342, 34.37683025427822, 108.88648998105887, 4.746366729726441, 2022/04/15 13:07:19
P00343, 34.37681910969334, 108.88644933269114, 4.746366729726441, 2022/04/15 13:07:20
P00344, 34.376807763883356, 108.88640846994804, 4.746366729726441, 2022/04/15 13:07:20
P00345, 34.37679641807337, 108.88636760720493, 4.746366729726441, 2022/04/15 13:07:20
P00346, 34.3767851459557, 108.88632639302638, 4.746366729726441, 2022/04/15 13:07:21
P00347, 34.3767738902141, 108.88628510075107, 4.746366729726441, 2022/04/15 13:07:21
P00348, 34.37676268472314, 108.8862438526447, 4.746366729726441, 2022/04/15 13:07:22
P00349, 34.376751981738565, 108.88620304622788, 4.746366729726441, 2022/04/15 13:07:22
P00350, 34.37674127875399, 108.88616223981106, 4.746366729726441, 2022/04/15 13:07:22
P00351, 34.376730215013204, 108.88612120107429, 4.746366729726441, 2022/04/15 13:07:23
P00352, 34.37671851994905, 108.88607975577759, 4.746366729726441, 2022/04/15 13:07:23
P00353, 34.376706824884906, 108.8860383104809, 4.746366729726441, 2022/04/15 13:07:23
P00354, 34.3766953626274, 108.88599627949971, 4.746366729726441, 2022/04/15 13:07:24
P00355, 34.376684033402256, 108.88595391384166, 4.746366729726441, 2022/04/15 13:07:24
P00356, 34.37667270417712, 108.88591154818361, 4.746366729726441, 2022/04/15 13:07:24
P00357, 34.376661247347904, 108.88586964323952, 4.746366729726441, 2022/04/15 13:07:25
P00358, 34.37664977775829, 108.88582778436681, 4.746366729726441, 2022/04/15 13:07:25
P00359, 34.37663840276305, 108.8857861561123, 4.746366729726441, 2022/04/15 13:07:26
P00360, 34.376627453442524, 108.88574556563967, 4.746366729726441, 2022/04/15 13:07:26
P00361, 34.376616504122, 108.88570497516704, 4.746366729726441, 2022/04/15 13:07:26
P00362, 34.37660540366504, 108.88566413766178, 4.746366729726441, 2022/04/15 13:07:27
P00363, 34.37659412184434, 108.88562300371736, 4.746366729726441, 2022/04/15 13:07:27
P00364, 34.37658284002365, 108.88558186977293, 4.746366729726441, 2022/04/15 13:07:27
P00365, 34.376570879773304, 108.8855407066304, 4.746366729726441, 2022/04/15 13:07:28
P00366, 34.37655866511183, 108.88549953253855, 4.746366729726441, 2022/04/15 13:07:28
P00367, 34.37654645045036, 108.8854583584467, 4.746366729726441, 2022/04/15 13:07:29
P00368, 34.37653537567594, 108.88541791102394, 4.746366729726441, 2022/04/15 13:07:29
P00369, 34.37652430090153, 108.88537746360117, 4.746366729726441, 2022/04/15 13:07:29
P00370, 34.37651330058787, 108.88533734495988, 4.746366729726441, 2022/04/15 13:07:30
P00371, 34.3765015168588, 108.88529453562458, 4.746366729726441, 2022/04/15 13:07:30
P00372, 34.37648973312974, 108.88525172628927, 4.746366729726441, 2022/04/15 13:07:30
P00373, 34.376478108489195, 108.8852094844042, 4.746366729726441, 2022/04/15 13:07:31
P00374, 34.37646653687816, 108.88516743166919, 4.746366729726441, 2022/04/15 13:07:31
P00375, 34.376454888897044, 108.88512493274685, 4.746366729726441, 2022/04/15 13:07:32
P00376, 34.37644400156327, 108.88508474838616, 4.746366729726441, 2022/04/15 13:07:32
P00377, 34.376433114229506, 108.88504456402549, 4.746366729726441, 2022/04/15 13:07:32
P00378, 34.37642267150992, 108.88500451874465, 4.746366729726441, 2022/04/15 13:07:33
P00379, 34.37641259930216, 108.88496458936369, 4.746366729726441, 2022/04/15 13:07:33
P00380, 34.37640252709439, 108.88492465998273, 4.746366729726441, 2022/04/15 13:07:33
P00381, 34.376391062529784, 108.88488223682167, 4.746366729726441, 2022/04/15 13:07:34
P00382, 34.376379502624864, 108.88484004089335, 4.746366729726441, 2022/04/15 13:07:34
P00383, 34.37636818124914, 108.8847982602784, 4.746366729726441, 2022/04/15 13:07:35
P00384, 34.37635733693182, 108.88475731029024, 4.746366729726441, 2022/04/15 13:07:35
P00385, 34.37634649261449, 108.88471636030206, 4.746366729726441, 2022/04/15 13:07:35
P00386, 34.376335249156945, 108.88467513725527, 4.746366729726441, 2022/04/15 13:07:36
P00387, 34.37632392587136, 108.88463385959673, 4.746366729726441, 2022/04/15 13:07:36
P00388, 34.37631266908141, 108.8845924903146, 4.746366729726441, 2022/04/15 13:07:37
P00389, 34.37630154528271, 108.88455093778524, 4.746366729726441, 2022/04/15 13:07:37
P00390, 34.37629042148401, 108.88450938525588, 4.746366729726441, 2022/04/15 13:07:37
P00391, 34.376279383933046, 108.88446636719712, 4.746366729726441, 2022/04/15 13:07:38
P00392, 34.37626836363163, 108.88442305603247, 4.746366729726441, 2022/04/15 13:07:38
P00393, 34.37625807547897, 108.88438318277723, 4.746366729726441, 2022/04/15 13:07:39
P00394, 34.37624729076711, 108.8843428525771, 4.746366729726441, 2022/04/15 13:07:39
P00395, 34.37623650605525, 108.88430252237698, 4.746366729726441, 2022/04/15 13:07:39
P00396, 34.37622588973677, 108.88426211268785, 4.746366729726441, 2022/04/15 13:07:40
P00397, 34.376215413746124, 108.88422163675786, 4.746366729726441, 2022/04/15 13:07:40
P00398, 34.37620493775547, 108.88418116082788, 4.746366729726441, 2022/04/15 13:07:40
P00399, 34.37619421097814, 108.88414031815904, 4.746366729726441, 2022/04/15 13:07:41
P00400, 34.37618342847044, 108.88409939399267, 4.746366729726441, 2022/04/15 13:07:41
P00401, 34.37617258271225, 108.88405838454153, 4.746366729726441, 2022/04/15 13:07:42
P00402, 34.37616110444919, 108.88401652224285, 4.746366729726441, 2022/04/15 13:07:42
P00403, 34.37614962618612, 108.88397465994414, 4.746366729726441, 2022/04/15 13:07:42
P00404, 34.376137876374294, 108.88393285966148, 4.746366729726441, 2022/04/15 13:07:43
P00405, 34.37612565135214, 108.88389116790691, 4.746366729726441, 2022/04/15 13:07:43
P00406, 34.37611342632998, 108.88384947615235, 4.746366729726441, 2022/04/15 13:07:43
P00407, 34.37610117482278, 108.88380740825933, 4.746366729726441, 2022/04/15 13:07:44
P00408, 34.376088908181266, 108.88376512543005, 4.746366729726441, 2022/04/15 13:07:44
P00409, 34.376076641539754, 108.88372284260076, 4.746366729726441, 2022/04/15 13:07:44
P00410, 34.37606501506292, 108.8836807306298, 4.746366729726441, 2022/04/15 13:07:45
P00411, 34.37605345260256, 108.88363863574469, 4.746366729726441, 2022/04/15 13:07:45
P00412, 34.376041942075474, 108.88359628484442, 4.746366729726441, 2022/04/15 13:07:46
P00413, 34.37603169041424, 108.88355673669129, 4.746366729726441, 2022/04/15 13:07:46
P00414, 34.37602143875301, 108.88351718853815, 4.746366729726441, 2022/04/15 13:07:46
P00415, 34.376009964303805, 108.88347431724091, 4.746366729726441, 2022/04/15 13:07:47
P00416, 34.37599814401638, 108.88343255136826, 4.746366729726441, 2022/04/15 13:07:47
P00417, 34.37598632372896, 108.8833907854956, 4.746366729726441, 2022/04/15 13:07:47
P00418, 34.37597500754587, 108.88334881903599, 4.746366729726441, 2022/04/15 13:07:48
P00419, 34.3759639794224, 108.88330673795525, 4.746366729726441, 2022/04/15 13:07:48
P00420, 34.37595295129893, 108.8832646568745, 4.746366729726441, 2022/04/15 13:07:48
P00421, 34.37594206048428, 108.8832235153835, 4.746366729726441, 2022/04/15 13:07:49
P00422, 34.37593118340052, 108.88318246785148, 4.746366729726441, 2022/04/15 13:07:49
P00423, 34.375920306190054, 108.88314127854132, 4.746366729726441, 2022/04/15 13:07:50
P00424, 34.375909428409486, 108.8830994512295, 4.746366729726441, 2022/04/15 13:07:50
P00425, 34.37589855062891, 108.88305762391768, 4.746366729726441, 2022/04/15 13:07:50
P00426, 34.37588764279479, 108.88301592994202, 4.746366729726441, 2022/04/15 13:07:51
P00427, 34.37587669889641, 108.88297439596975, 4.746366729726441, 2022/04/15 13:07:51
P00428, 34.37586575499803, 108.8829328619975, 4.746366729726441, 2022/04/15 13:07:51
P00429, 34.375854817403486, 108.88289161313959, 4.746366729726441, 2022/04/15 13:07:52
P00430, 34.375843882172866, 108.88285047119957, 4.746366729726441, 2022/04/15 13:07:52
P00431, 34.37583294694225, 108.88280932925956, 4.746366729726441, 2022/04/15 13:07:52
P00432, 34.37582176311391, 108.88276766262983, 4.746366729726441, 2022/04/15 13:07:53
P00433, 34.37581057928557, 108.88272599600012, 4.746366729726441, 2022/04/15 13:07:53
P00434, 34.37579930819416, 108.88268456298684, 4.746366729726441, 2022/04/15 13:07:54
P00435, 34.375787804401256, 108.88264375295074, 4.746366729726441, 2022/04/15 13:07:54
P00436, 34.37577630060835, 108.88260294291464, 4.746366729726441, 2022/04/15 13:07:54
P00437, 34.37576516446436, 108.88256210599283, 4.746366729726441, 2022/04/15 13:07:55
P00438, 34.37575433469448, 108.88252124666624, 4.746366729726441, 2022/04/15 13:07:55
P00439, 34.3757435049246, 108.88248038733965, 4.746366729726441, 2022/04/15 13:07:55
P00440, 34.375732591937805, 108.8824395466672, 4.746366729726441, 2022/04/15 13:07:56
P00441, 34.37572166045837, 108.88239871014012, 4.746366729726441, 2022/04/15 13:07:56
P00442, 34.375710743018864, 108.88235785932355, 4.746366729726441, 2022/04/15 13:07:57
P00443, 34.37569996597865, 108.88231686561201, 4.746366729726441, 2022/04/15 13:07:57
P00444, 34.37568918893842, 108.88227587190048, 4.746366729726441, 2022/04/15 13:07:57
P00445, 34.3756784955188, 108.88223504722954, 4.746366729726441, 2022/04/15 13:07:58
P00446, 34.37566794843519, 108.88219451837969, 4.746366729726441, 2022/04/15 13:07:58
P00447, 34.37565740135158, 108.88215398952983, 4.746366729726441, 2022/04/15 13:07:58
P00448, 34.37564669767077, 108.88211376105654, 4.746366729726441, 2022/04/15 13:07:59
P00449, 34.375635904505835, 108.88207370422704, 4.746366729726441, 2022/04/15 13:07:59
P00450, 34.3756251113409, 108.88203364739753, 4.746366729726441, 2022/04/15 13:07:59
P00451, 34.37561436839168, 108.88199309807244, 4.746366729726441, 2022/04/15 13:08:00
P00452, 34.37560363046403, 108.88195249949779, 4.746366729726441, 2022/04/15 13:08:00
P00453, 34.375592778857296, 108.88191192558713, 4.746366729726441, 2022/04/15 13:08:01
P00454, 34.375581415694704, 108.88187146266446, 4.746366729726441, 2022/04/15 13:08:01
P00455, 34.37557005253211, 108.88183099974181, 4.746366729726441, 2022/04/15 13:08:01
P00456, 34.37555901206938, 108.88179083597367, 4.746366729726441, 2022/04/15 13:08:02
P00457, 34.37554835884649, 108.88175103119099, 4.746366729726441, 2022/04/15 13:08:02
P00458, 34.3755377056236, 108.8817112264083, 4.746366729726441, 2022/04/15 13:08:02
P00459, 34.375526127939324, 108.88166917520891, 4.746366729726441, 2022/04/15 13:08:03
P00460, 34.37551456492619, 108.8816275814095, 4.746366729726441, 2022/04/15 13:08:03
P00461, 34.37550327186046, 108.88158636123177, 4.746366729726441, 2022/04/15 13:08:04
P00462, 34.37549278863693, 108.88154626191903, 4.746366729726441, 2022/04/15 13:08:04
P00463, 34.37548230541341, 108.8815061626063, 4.746366729726441, 2022/04/15 13:08:04
P00464, 34.375471650541705, 108.88146638127613, 4.746366729726441, 2022/04/15 13:08:05
P00465, 34.37546004577995, 108.88142339966214, 4.746366729726441, 2022/04/15 13:08:05
P00466, 34.375449547336416, 108.88138352033607, 4.746366729726441, 2022/04/15 13:08:06
P00467, 34.375439476181356, 108.8813432330298, 4.746366729726441, 2022/04/15 13:08:06
P00468, 34.375429405026296, 108.88130294572353, 4.746366729726441, 2022/04/15 13:08:06
P00469, 34.375418020945055, 108.88126037608382, 4.746366729726441, 2022/04/15 13:08:07
P00470, 34.37540655074323, 108.88121800188812, 4.746366729726441, 2022/04/15 13:08:07
P00471, 34.375394969399345, 108.8811760970693, 4.746366729726441, 2022/04/15 13:08:08
P00472, 34.37538329279086, 108.88113459457355, 4.746366729726441, 2022/04/15 13:08:08
P00473, 34.37537174381363, 108.88109293297548, 4.746366729726441, 2022/04/15 13:08:09
P00474, 34.375360620273945, 108.88105074103633, 4.746366729726441, 2022/04/15 13:08:09
P00475, 34.37534949673426, 108.88100854909717, 4.746366729726441, 2022/04/15 13:08:09
P00476, 34.37533813038862, 108.88096644232083, 4.746366729726441, 2022/04/15 13:08:10
P00477, 34.37532674380915, 108.88092434264136, 4.746366729726441, 2022/04/15 13:08:10
P00478, 34.37531558821129, 108.88088193513687, 4.746366729726441, 2022/04/15 13:08:11
P00479, 34.375304576976944, 108.88083933524172, 4.746366729726441, 2022/04/15 13:08:11
P00480, 34.37529355201076, 108.88079699201084, 4.746366729726441, 2022/04/15 13:08:12
P00481, 34.375282496147946, 108.88075522627456, 4.746366729726441, 2022/04/15 13:08:12
P00482, 34.37527144028513, 108.88071346053827, 4.746366729726441, 2022/04/15 13:08:12
P00483, 34.37526054107819, 108.88067167481802, 4.746366729726441, 2022/04/15 13:08:13
P00484, 34.37524964187126, 108.88062988909778, 4.746366729726441, 2022/04/15 13:08:13
P00485, 34.37523836344479, 108.88058737579361, 4.746366729726441, 2022/04/15 13:08:14
P00486, 34.37522702181507, 108.88054474122546, 4.746366729726441, 2022/04/15 13:08:14
P00487, 34.37521565204307, 108.8805026567604, 4.746366729726441, 2022/04/15 13:08:15
P00488, 34.375204271014155, 108.88046079233658, 4.746366729726441, 2022/04/15 13:08:15
P00489, 34.37519349386165, 108.8804195060024, 4.746366729726441, 2022/04/15 13:08:16
P00490, 34.37518316961645, 108.88037865323547, 4.746366729726441, 2022/04/15 13:08:16
P00491, 34.37517262287518, 108.8803373542681, 4.746366729726441, 2022/04/15 13:08:17
P00492, 34.375161779472506, 108.88029546036678, 4.746366729726441, 2022/04/15 13:08:17
P00493, 34.37515092716595, 108.88025322427931, 4.746366729726441, 2022/04/15 13:08:18
P00494, 34.37514005259969, 108.88021013272646, 4.746366729726441, 2022/04/15 13:08:18
P00495, 34.37512897671412, 108.88016718274498, 4.746366729726441, 2022/04/15 13:08:19
P00496, 34.375116692912655, 108.8801250821918, 4.746366729726441, 2022/04/15 13:08:19
P00497, 34.37510440911119, 108.8800829816386, 4.746366729726441, 2022/04/15 13:08:19
P00498, 34.3750932883306, 108.88004263666602, 4.746366729726441, 2022/04/15 13:08:20
P00499, 34.37508216755002, 108.88000229169344, 4.746366729726441, 2022/04/15 13:08:20
P00500, 34.3750713684891, 108.87996198822617, 4.746366729726441, 2022/04/15 13:08:21
P00501, 34.37506071241471, 108.8799217032057, 4.746366729726441, 2022/04/15 13:08:21
P00502, 34.37504983418463, 108.87988087145813, 4.746366729726441, 2022/04/15 13:08:22
P00503, 34.37503860050545, 108.87983916494719, 4.746366729726441, 2022/04/15 13:08:22
P00504, 34.375027346537316, 108.87979741116479, 4.746366729726441, 2022/04/15 13:08:23
P00505, 34.37501584910178, 108.87975509012486, 4.746366729726441, 2022/04/15 13:08:23
P00506, 34.37500435166624, 108.87971276908493, 4.746366729726441, 2022/04/15 13:08:23
P00507, 34.37499275492543, 108.87967003193316, 4.746366729726441, 2022/04/15 13:08:24
P00508, 34.37498112839304, 108.87962716994784, 4.746366729726441, 2022/04/15 13:08:24
P00509, 34.37497025771326, 108.8795869626755, 4.746366729726441, 2022/04/15 13:08:25
P00510, 34.37495919313905, 108.87954585609523, 4.746366729726441, 2022/04/15 13:08:25
P00511, 34.37494812856483, 108.87950474951498, 4.746366729726441, 2022/04/15 13:08:25
P00512, 34.374936674759894, 108.87946328151304, 4.746366729726441, 2022/04/15 13:08:26
P00513, 34.37492518557034, 108.87942178065458, 4.746366729726441, 2022/04/15 13:08:26
P00514, 34.374913666918815, 108.87937981248032, 4.746366729726441, 2022/04/15 13:08:27
P00515, 34.37490210702051, 108.87933719006394, 4.746366729726441, 2022/04/15 13:08:27
P00516, 34.37489054712221, 108.87929456764755, 4.746366729726441, 2022/04/15 13:08:27
P00517, 34.37487980569198, 108.8792548410872, 4.746366729726441, 2022/04/15 13:08:28
P00518, 34.374869049776066, 108.87921504892567, 4.746366729726441, 2022/04/15 13:08:28
P00519, 34.37485832743704, 108.87917526681107, 4.746366729726441, 2022/04/15 13:08:29
P00520, 34.37484775619399, 108.87913552990773, 4.746366729726441, 2022/04/15 13:08:29
P00521, 34.374837184950934, 108.8790957930044, 4.746366729726441, 2022/04/15 13:08:29
P00522, 34.3748264362975, 108.87905548756135, 4.746366729726441, 2022/04/15 13:08:30
P00523, 34.374815474751585, 108.87901449987068, 4.746366729726441, 2022/04/15 13:08:30
P00524, 34.374804513205675, 108.87897351218001, 4.746366729726441, 2022/04/15 13:08:30
P00525, 34.3747932280645, 108.87893245687975, 4.746366729726441, 2022/04/15 13:08:31
P00526, 34.374781821575084, 108.8788913762259, 4.746366729726441, 2022/04/15 13:08:31
P00527, 34.37477041508567, 108.87885029557204, 4.746366729726441, 2022/04/15 13:08:31
P00528, 34.37475927032784, 108.87880971855857, 4.746366729726441, 2022/04/15 13:08:32
P00529, 34.37474812557001, 108.87876914154509, 4.746366729726441, 2022/04/15 13:08:32
P00530, 34.374736907679875, 108.87872862306475, 4.746366729726441, 2022/04/15 13:08:33
P00531, 34.374725494770246, 108.87868826067276, 4.746366729726441, 2022/04/15 13:08:33
P00532, 34.37471408186062, 108.87864789828078, 4.746366729726441, 2022/04/15 13:08:33
P00533, 34.37470293801314, 108.8786078769148, 4.746366729726441, 2022/04/15 13:08:34
P00534, 34.37469201838412, 108.87856813973718, 4.746366729726441, 2022/04/15 13:08:34
P00535, 34.3746810987551, 108.87852840255957, 4.746366729726441, 2022/04/15 13:08:34
P00536, 34.37467011127427, 108.87848849668845, 4.746366729726441, 2022/04/15 13:08:35
P00537, 34.374659108715264, 108.8784485533299, 4.746366729726441, 2022/04/15 13:08:35
P00538, 34.37464810299247, 108.878408614947, 4.746366729726441, 2022/04/15 13:08:36
P00539, 34.374637065631795, 108.87836872632067, 4.746366729726441, 2022/04/15 13:08:36
P00540, 34.37462602827112, 108.87832883769434, 4.746366729726441, 2022/04/15 13:08:36
P00541, 34.37461412882687, 108.87828588450112, 4.746366729726441, 2022/04/15 13:08:37
P00542, 34.37460242722059, 108.87824371764853, 4.746366729726441, 2022/04/15 13:08:37
P00543, 34.374590725614304, 108.87820155079595, 4.746366729726441, 2022/04/15 13:08:37
P00544, 34.37457891270219, 108.87815921814163, 4.746366729726441, 2022/04/15 13:08:38
P00545, 34.374567089671366, 108.87811687041444, 4.746366729726441, 2022/04/15 13:08:38
P00546, 34.37455540499216, 108.87807443360887, 4.746366729726441, 2022/04/15 13:08:39
P00547, 34.3745439140052, 108.87803187209359, 4.746366729726441, 2022/04/15 13:08:39
P00548, 34.374532423018245, 108.8779893105783, 4.746366729726441, 2022/04/15 13:08:39
P00549, 34.3745208506055, 108.87794775622709, 4.746366729726441, 2022/04/15 13:08:40
P00550, 34.374509270790405, 108.87790629343624, 4.746366729726441, 2022/04/15 13:08:40
P00551, 34.374498249512584, 108.87786593847785, 4.746366729726441, 2022/04/15 13:08:41
P00552, 34.37448715690981, 108.87782390081883, 4.746366729726441, 2022/04/15 13:08:41
P00553, 34.37447611243143, 108.87778192229551, 4.746366729726441, 2022/04/15 13:08:42
P00554, 34.37446564544576, 108.87774065340086, 4.746366729726441, 2022/04/15 13:08:42
P00555, 34.374455178460096, 108.8776993845062, 4.746366729726441, 2022/04/15 13:08:42
P00556, 34.37444485562722, 108.87765887883361, 4.746366729726441, 2022/04/15 13:08:43
P00557, 34.37443457604018, 108.87761860212765, 4.746366729726441, 2022/04/15 13:08:43
P00558, 34.37442449438554, 108.8775784976919, 4.746366729726441, 2022/04/15 13:08:44
P00559, 34.3744138859033, 108.87753552474159, 4.746366729726441, 2022/04/15 13:08:44
P00560, 34.37440296118395, 108.87749240248118, 4.746366729726441, 2022/04/15 13:08:45
P00561, 34.374392082679805, 108.87745201376953, 4.746366729726441, 2022/04/15 13:08:45
P00562, 34.374381204175656, 108.87741162505787, 4.746366729726441, 2022/04/15 13:08:45
P00563, 34.37436962572434, 108.87737040672029, 4.746366729726441, 2022/04/15 13:08:46
P00564, 34.374358047273034, 108.8773291883827, 4.746366729726441, 2022/04/15 13:08:46
P00565, 34.374346684775496, 108.87728822117882, 4.746366729726441, 2022/04/15 13:08:47
P00566, 34.37433535827025, 108.87724729583054, 4.746366729726441, 2022/04/15 13:08:47
P00567, 34.37432436558033, 108.87720608244562, 4.746366729726441, 2022/04/15 13:08:48
P00568, 34.37431350641653, 108.87716475384605, 4.746366729726441, 2022/04/15 13:08:48
P00569, 34.37430264352986, 108.87712332601515, 4.746366729726441, 2022/04/15 13:08:49
P00570, 34.374291777851035, 108.87708182376075, 4.746366729726441, 2022/04/15 13:08:49
P00571, 34.374280803005895, 108.87704053105718, 4.746366729726441, 2022/04/15 13:08:50
P00572, 34.374269682605664, 108.8769995177547, 4.746366729726441, 2022/04/15 13:08:50
P00573, 34.37425847442137, 108.87695832808295, 4.746366729726441, 2022/04/15 13:08:51
P00574, 34.374247046776894, 108.87691669748803, 4.746366729726441, 2022/04/15 13:08:51
P00575, 34.37423563546723, 108.876875022009, 4.746366729726441, 2022/04/15 13:08:52
P00576, 34.37422432216647, 108.87683307722531, 4.746366729726441, 2022/04/15 13:08:52
P00577, 34.3742130088657, 108.87679113244164, 4.746366729726441, 2022/04/15 13:08:52
P00578, 34.374201573629584, 108.87674825653498, 4.746366729726441, 2022/04/15 13:08:53
P00579, 34.374190138393466, 108.87670538062832, 4.746366729726441, 2022/04/15 13:08:53
P00580, 34.37417950132785, 108.87666527938862, 4.746366729726441, 2022/04/15 13:08:54
P00581, 34.37416886087459, 108.87662512580386, 4.746366729726441, 2022/04/15 13:08:54
P00582, 34.37415832844543, 108.87658470746032, 4.746366729726441, 2022/04/15 13:08:55
P00583, 34.37414788860836, 108.8765440621807, 4.746366729726441, 2022/04/15 13:08:55
P00584, 34.374137347952335, 108.876503254126, 4.746366729726441, 2022/04/15 13:08:56
P00585, 34.374126471233104, 108.87646190348771, 4.746366729726441, 2022/04/15 13:08:56
P00586, 34.37411559451387, 108.87642055284941, 4.746366729726441, 2022/04/15 13:08:56
P00587, 34.374104783899604, 108.87637952165775, 4.746366729726441, 2022/04/15 13:08:57
P00588, 34.37409397879408, 108.87633851708664, 4.746366729726441, 2022/04/15 13:08:57
P00589, 34.3740828086405, 108.87629681079608, 4.746366729726441, 2022/04/15 13:08:58
P00590, 34.37407141033189, 108.87625466593087, 4.746366729726441, 2022/04/15 13:08:58
P00591, 34.37406014697705, 108.87621247540548, 4.746366729726441, 2022/04/15 13:08:59
P00592, 34.37404918726822, 108.87617018214469, 4.746366729726441, 2022/04/15 13:08:59
P00593, 34.37403822755939, 108.87612788888389, 4.746366729726441, 2022/04/15 13:08:59
P00594, 34.37402614175664, 108.87608537276287, 4.746366729726441, 2022/04/15 13:09:00
P00595, 34.374014055953886, 108.87604285664186, 4.746366729726441, 2022/04/15 13:09:00
P00596, 34.374003143281435, 108.87600321965793, 4.746366729726441, 2022/04/15 13:09:01
P00597, 34.37399235233556, 108.87596338700712, 4.746366729726441, 2022/04/15 13:09:01
P00598, 34.373981595007876, 108.87592359083088, 4.746366729726441, 2022/04/15 13:09:02
P00599, 34.373970123334686, 108.8758806758772, 4.746366729726441, 2022/04/15 13:09:02
P00600, 34.373958651661496, 108.87583776092352, 4.746366729726441, 2022/04/15 13:09:02
P00601, 34.37394726662336, 108.87579773503353, 4.746366729726441, 2022/04/15 13:09:03
P00602, 34.37393572242495, 108.8757576267262, 4.746366729726441, 2022/04/15 13:09:03
P00603, 34.373924157915205, 108.87571743346906, 4.746366729726441, 2022/04/15 13:09:04
P00604, 34.37391255278278, 108.87567707031228, 4.746366729726441, 2022/04/15 13:09:04
P00605, 34.37390094765035, 108.8756367071555, 4.746366729726441, 2022/04/15 13:09:04
P00606, 34.37389095981135, 108.87559556005436, 4.746366729726441, 2022/04/15 13:09:05
P00607, 34.37388129543103, 108.87555425616438, 4.746366729726441, 2022/04/15 13:09:05
P00608, 34.373871440647854, 108.87551302822202, 4.746366729726441, 2022/04/15 13:09:06
P00609, 34.373861205058944, 108.87547195217495, 4.746366729726441, 2022/04/15 13:09:06
P00610, 34.373850969470034, 108.87543087612787, 4.746366729726441, 2022/04/15 13:09:06
P00611, 34.37384031477963, 108.87538964471807, 4.746366729726441, 2022/04/15 13:09:07
P00612, 34.373829576268925, 108.87534838223573, 4.746366729726441, 2022/04/15 13:09:07
P00613, 34.373818842097826, 108.87530708996053, 4.746366729726441, 2022/04/15 13:09:08
P00614, 34.37380811660595, 108.87526573809957, 4.746366729726441, 2022/04/15 13:09:08
P00615, 34.373797391114074, 108.87522438623863, 4.746366729726441, 2022/04/15 13:09:08
